p1.key,p1.hotel_name,p1.city_name,p1.country_code,p1.hotel_address,p1.star_rating,p1.postal_code
7EE8E2FDC6652F2351E0BF3CD9A1A4BE,Hotel Bastille Speria,Paris,FR,1 Rue de la Bastille,3,75004
69E5A4B3222CA46B818CC6314953F383,KC Place Srinakarin,Bangkok,TH,"6 Soi Supapong 3 Yaek 1, Srinakarin Road",3,10250
2DBC9026CCAD34BB6B62533AC5416CB6,Maverick Hostel and Ensuites,Budapest,HU,2 Ferenciek Square,0,1051
972C3A72BBF3D769ACC66D1F8D1CBDB0,Americas Best Value Inn And Suites Walker North,Grand Rapids (MI),US,777 Three Mile Road,1,49544
92F30CDDD6AD57BE9775B71BD6226A3C,Euro Lanta White Rock Resort and Spa,Koh Lanta,TH,181/ Moo 6 Koh Lanta Yai Klong nin Beach Road,3,81150
1082A1219E401703F9E6C7EEF7AECD97,Ruenthong Resort,Suratthani,TH,"70/155 Phorkhuntalay Rd, A. Muang Surattthani",2,84000
9D7238C089C651CC7EA5FCAFD2BEB10D,OYO Rooms Maharajalela Monorail Station,Kuala Lumpur,MY,"Located at Cosmic Hotel 21 Jalan Maharajalela, Kuala-Lumpur",3,50150
CFC5AA6A0EE3DF14952383E642C26EFA,Vaayu Watermans Village,Goa,IN,"Opp. Holy Cross Chapel, Aswem-Mandrem Beach Road",1.5,403527
7CCC75D75E141C13F4A08944E54F45D2,Lu'an Jinling Wanxi Hotel,Liuan,CN,No.108 Wanxi Road,5,237006
1B6ADD622BDA2667A729A469360BA1E0,Hulhudheli Inn,Maldives Islands,MV,Hiyala Hingun,3,13040
B2E2B368BEB84A9E25DDEAA4D195D2CE,Serela Cihampelas Hotel,Bandung,ID,Cihampelas Street No. 147,3,40131
42ADA70D4F61C1DDA184330E1CDA4F0F,Hilton Garden Inn Orlando East,Orlando (FL),US,1959 N. Alafaya Trail,3,32826
37DEECAB8074ECC9457B5768B02B0EB3,Hi Inn Shanghai West Jingan Temple Branch,Shanghai,CN,"No. 10, Lane 246 Yuyuan Road",1.5,
664148F3973FC2AB9C2F142D06B1B17A,Iles Des Palmes Eco Resort,Seychelles Islands,SC,Anse Takamaka,3.5,
6D1317FEF8F0DB12A37378C66B4A4EFF,Drury Inn and Suites Springfield MO,Springfield (MO),US,2715 N Glenstone Ave,3,65803
69C50E11765C401B803D588A7E4588F9,Hollywood Inn Express North,Los Angeles (CA),US,5131 Hollywood Boulevard,2,90027
0ADA2BCC8715EF830E73F3CEFD52EA48,All Ways Garden Hotel & Leisure,Rome,IT,108 Castel Di Leva Street,4,134
B24D9022906A92B87BE8759A6BD6FBC3,Hyatt Regency Ahmedabad,Ahmedabad,IN,17A Ashram Road Usmanpura,5,380014
7F0A71B7180339E474BA97CC5DC66F04,Sicla House Bali,Bali,ID,Jl. Badak Agung XXI No. 17 Renon,1,80231
2B13A289F0A8CA2BC058C2DF2CACAA7D,Americas Best Value Inn,Stephenville (TX),US,1625 West South Loop,2,76401
B9B0C8B6BEB69BD0C5A213B9422459CE,Hotel Exagon Park,Majorca,ES,Ronda de la Pleta 46,4,7458
449F2CD0A0D30F137051CEDE9389FAD8,Turtle Nest,Tangalle,LK,"Turtle Nest, Kadolwana, Rakawa, Tangalle",1,82000
F64D8FCDC83C5EEA30B8E0542541F7CF,Lavy Hotel,Dalat,VN,"2B Lu Gia, Ward 9",3,
EAF8A339BA1DE1E00EB4CB8B621350B5,The Rock Inn,Devon,GB,"Haytor Vale, Dartmoor National Park, Devon",4,TQ13 9XP
D4AAB28EAB2220D9A037EE46B920EA6A,Hampton Inn And Suites Valley Forge Oaks,Oaks (PA),US,100 Cresson Boulevard,2.5,19460
8EA525BF875F42E442BF421715C8906E,Best Western Muncie,Muncie (IN),US,3011 W Bethel Avenue,2,47304-2507
9057EC78DC5A1D88773E61441500CCD3,Sara Palace Hotel Apartments,Kuwait,KW,"1 Street, Building 306",0,
E069DAC290426B8CBCE044D96B5AE6C2,Treetops Executive Residences,Singapore,SG,7 Orange Grove Road,5,258355
E336FFB7A1B82409E6C90B8C83597CDF,Hotel Olympia,Munich,DE,Maxhofstr. 23,3,81475
559F3087DE707CDA23BF48DACB246A54,The Naha Terrace,Okinawa,JP,"2-14-1 Omoromachi, Naha",5,900-0006
E61164AC0E64C6C4882D53D4E5D1F836,Alhambra Zoom Apartamentos,Granada,ES,Varela 17,0,18009
86F5B18FB4E59E847655469992BB6A42,The Float House River Kwai Resort,Sai Yok (Kanchanaburi),TH,"55 Moo5, Tambol Wangkrajae",4.5,71150
CEE95E34797DE45CF73833FB14CB0120,Santika Premiere Dyandra Hotel & Convention – Medan,Medan,ID,Kapten Maulana Lubis Street No. 7,4,20112
4B195CCB52EFD914F2DAB64CE0F271B9,3@Marion Guesthouse,Pretoria,ZA,"3 Marion Street, Colbyn, Pretoria",4,83
B9397836D6A3ABB865699AA23658002E,Syuzenjionsen SORA Togetsuso Kinryu Ryokan,Shizuoka,JP,3455Shuizenji,3.5,410-2416
D5A2DDBE11C0326F193E92B60AB5D652,Noosa Crest Resort,Sunshine Coast,AU,2 Noosa Drive,4.5,4567
72BC29968C6886F1F2AD351F80C3016A,Amari Residences Bangkok,Bangkok,TH,"36, Soi Soonvijai 3, Yaek 6, New Petchburi Road, Soi 47, Huay Kwang",4,10320
198CAAB5386355A617F4212CE2EA6510,Hotel Candy Hall,Osaka,JP,"5-5-15 Uehonmachi, Tennoji-ku",2,543-0001
61B642F5AC860B9B271196D8BF265F53,Hotel 81 Balestier,Singapore,SG,226 Balestier Road,2,329688
8C56C5E81C90D33D9EADC25D6EFF929A,Baan Eve Guesthouse,Ayutthaya,TH,"11/3 Moo 2 Soi Pridi-Panomyong 3 , Pridi-Panomyong Road",2.5,13000
F5DC091597BA69DB84C6ECE767FD4D2E,Saint Charles Hotel,Paris,FR,"6, Street L'Esperance",3.5,75013
97C94AE691105989D42FDBB5D4F17E3E,Best Western Plus Chateau Granville Hotel & Suites & Conference Centre,Vancouver (BC),CA,1100 Granville Street,3,V6Z 2B6
A00818C086726075D6EA33CEF75AB7ED,City Residence Nantes Beaujoire,Nantes,FR,23 Chemin Rouge Street,3,44300
387C2BF13C91EB35A83AED7E2B1E94ED,Pembroke 403 Waterfront Apartment,Cape Town,ZA,"V&A Waterfront Marina, West Quay Road",5,8001
60320683891A30DC6800739DADEAF4A1,Harbin Humble House,Harbin,CN,"No.80 South Four Street,",3,150010
D087861CF9910F61A19C55FAF07B6C0C,Beautiful Moment Apartment,Riyadh,SA,Prince Faisal Ibn Bandar Ibn Abdul Aziz Road,0,13328
08BD192E985AE368ECE628EB85E28843,Sempurna Resort,Kuantan,MY,"Jalan Tls 1, Taman Indera Sempurna",2,25150
796A510B5ECD1F94CD6C7BFB9B47AD08,uherhotel,Taichung,TW,"Lane 335, Section 2, Liming Road",4,408-73
75EF26DB7F74CA20FC223F3B640F76F6,Red Roof Inn South Deerfield,South Deerfield (MA),US,9 Greenfield Road,2,1373
8EF972C86326360166AB0B2576371E96,La Chiusa Case Vacanze,Castellammare del Golfo,IT,Marinaro Street 4/A,0,91014
29FDFD4015E46EC9ACFD919C7BAC5DC0,Ontime Luxurious Serviced Apartment,Mumbai,IN,"Sai Raj Building,Venus Jupiter Complex,Navkiran Marg,Opp Lane of Good Shepherd Church,Four Bungalow",3,400053
A44224FFD5A0AFDD8848E8B70DC4BF57,Asia Plaza Hotel,Yangon,MM,277 bog yoke aung San road  corner of 38th street kyautada township,3,
F0E8059442039EAA149155BC3338C779,Bondi Shores Hotel,Sydney,AU,283 Bondi Road,2,
F34CE20B6657FAA6665A4636AED1BAFD,Geneva Hostel,Geneva,CH,Rue Rothschild 30,0,1202
FDA287A3DACB98A670F7AE1EFABC142A,Hoi An Prince Hotel,Hoi An,VN,201-203 Ly Thai To Street,2,560000
4ED62A3CFECBBE96003F095647867E2E,RedDoorz Near Sukajadi,Bandung,ID,Jl. Cipedes Tengah No. 195 Bandung,3,40163
6F2C76C0AD27515A5B092050639523AD,Lakefront 46 Bed and Breakfast,Hualien,TW,"No.46, Sec. 1, Chinan Rd",2.5,97445
19965404487E1BD6FBACAFBCFC5133D6,Hoang Hoang Hotel (Bloom 3),Ho Chi Minh City,VN,"120/4 Le Lai Street, Dist 1",2,70000
2844D113C15A90D8436912A70D3B9772,Bay Vista Waterfront Motel,Picton,NZ,303 – 307 Waikawa Road,0,
7A2AC9F6DAA0BE2DABBB91B65ED33179,Nh Imperial Playa Hotel,Gran Canaria,ES,"Ferreras, 1",4,35008
614F38E0EA71D651981789E7BCBFD77B,Villa Bintang,Bali,ID,"Jalan. Suweta, Banjar Sakti",2,80571
F6C31AC474C736B468E61484F20E5C49,Villa Caleta Golf,Tenerife,ES,Calle Neveda,0,38679
4A389424FCE5DB2721F594B9CCD5FBF6,Hotel Francis,Saint Francisville (LA),US,7059 U S Highway 61,2,
7CDCE8F485C4793E12918186536ECB14,Shenzhen Forest Hotel,Shenzhen,CN,"Fuhua Buliding,No 5 Fuhong Road,Futian District",3,518000
47552A0FD7B452245D7ACF96AEFBBFA1,Hotel La Capitol,Goa,IN,"Next to Old Custom House,M.G.Road",3,403001
FF4E43B4BB8999F32FC6993CD6E9FBC1,Villa Illam,Bali,ID,"Jalan. Batubelig, gang Gelatik no 3",4,
DB91D469B56AB1FFC3A6CEC08AF155E2,Comfort Inn Nashville,Nashville (IN),US,51 Chestnut St. West,3,47448
CCA621FA3A3D819C5F22F0CF33E5E2D8,Hotel Ermou Regency,Shizuoka,JP,"262 Doniwa, Suntougun Shimizucho",3,4110903
1FC5B29BB6F6D672AB6B8A5CA2BF24A3,Premier Palace,Kiev,UA,"5-7/29, T. Shevchenka blvd. / Puskinska Str",5,1004
93B9D4D486FB9DAEEDD04C0BE5FD74B5,Cebu Business Hotel,Cebu,PH,"F&C Square, Colon Corner Junquera St.",3,
3FC881334C9C2BEFEA8966DE55471AA8,Patuno Hotel & Resort Wakatobi,Makassar,ID,"Jl. Ir.Soekarno No.1, Wangi-wangi, Wakatobi Islands, Southeast Sulawesi.",3,93791
7737F06E2186278A925F6119C48DB8B1,China Sunshine Apartment Dacheng,Beijing,CN,"Dacheng International Centre Apartment Building 3, No.12 Baiziwan Road, Chaoyang District",2,
BEEAE3CBAFD6694FCA3B89154DFFED49,Riad Hua Hin Hotel,Hua Hin / Cha-am,TH,75 Huadon Village,3,
0BC1636B3195BA3C66A69D79186C8F36,Shanshui Trends Hotel,Guangzhou,CN,No.1 East Station Road,3,
D6C6B8480CD37D66C0ADF4E576646DD9,Castle Paki Maui Resort,Maui Hawaii,US,3615 Lower Honoapiilani Road,2,96761
CFAA334557E51698B340D2C8F8A91129,Urban Central Accommodation,Melbourne,AU,334 City Road,3,3006
92A283C17A781A1D7135DB8AA156A5F5,Dreamhouse Apartments Glasgow City Centre,Glasgow,GB,120-140 Ingram Street,4,G1 1EJ
61257C39CD943C010E423A88499E1226,La Casa del Aceite,Cordoba,ES,Calle Barroso 11,0,14003
0A15355D706EA26EC504D8863AAE9030,Comfort Suites,Fernley (NV),US,800 Mesa Drive,3,89408
541E568AE15FA846C4AC0D7D6854236A,Renaissance Paris Le Parc Trocadero Hotel,Paris,FR,55-57 Avenue Raymond Poincare,5,75116
E5867C2FDA586D17C3BCD1295016CE31,Veeve - Kensal Comforts,London,GB,Donnington Road,0,NW10 3QN
B449A96DD0A558DC94AFF94575E73C90,Villa Tawan,Samui,TH,32/13 Moo 5,4.5,84330
7CB32DE1945C8572F53C035E0F4CB9B7,Hotel Dunas de Sal,Santa Maria,CV,"Ponta Preta - Santa Maria, Ilha do Sal",4,21100
FC79C77624D46A2B45EAFBAAA2809BCB,Hotel Liola,Castrocielo,IT,39 Leuciana Street,4,3030
DC66DD557EFC6C4C1DF805E9EEABAD99,A Hotel Brno,Voronezh,RU,"Russia, Voronezh, Plekhanovskaya str., 9",0,394018
9BAB7341F4429F78ADE492DA0318AA42,Best Western Summit Inn,Niagara Falls (NY),US,9500 Niagara Falls Boulevard,3,14304-4909
9136C7DFFE47294CC5803732CCF2C44E,Quality Inn & Suites,Wichita Falls (TX),US,1740 Maurine Street,3,76306
2B61CD2C44A381A3C3A63320F9834541,Best Western Radford Inn,Radford (VA),US,1501 Tyler Avenue,3,24141-5007
0AF4E31F3050BA65BBA9D2EC3CD332E2,Kate and Hasu Boutique Chiangmai,Chiang Mai,TH,"15/2 Kotchasarn Rd. Lane 3, Chang Klan",3,50100
AD5990C4E09453F00BAB11D9B7E0FD75,Red Door Apartment,Langkawi,MY,"Lot 679, Jalan Ulu Melaka, Padang Lalang",1,7000
41CFE5EAA3EE385FEF0774A9E23BA932,Green Harbor Hotel & Service Apartment,Phuket,TH,"168/46-48 Soi Nanairuamjai 8, Phuangmuang Sai Gor Road",3,83150
C3614206A443012045CFD75D2600AF2D,Sedona Hotel Mandalay,Mandalay,MM,"No. 1, Junction of 26th and 66th Street, Chan Aye Tharzan Township",5,
6E9395634DF0DB76BB977CA652AEED78,NS Golden Green Serviced Suite @ Times Square,Kuala Lumpur,MY,"Suite A2209 East Wing (Tower A) Times Square, No.1, Jalan Imbi",3,55100
0296E3381382A56C8A2EFDD9F3FA69C0,Taxa Hotel,Bali,ID,Jl. Raya Kuta no 77,2,80361
D4F107D554C67AA792459B5818EBBA6F,Yiho Bed and Breakfast,Hualien,TW,"No.420-8, Sec. 2, Zhongzheng Rd",2,97358
9DFCF8B73EDB079084BE45603147026A,Hotel Durga Silverline,Jodhpur,IN,"Inside Jalori Gate Bari, Behind Razdan Mansion Jalori Gate",0,342001
DD6E83B6DA55D90F5740E0DD3F3E5A13,Nashville Airport Hotel,Nashville (TN),US,2200 Elm Hill Pike,5,37214
C742F1D181EC4A80D6984CFDBEDF1E1F,Prinsotel La Caleta Hotel,Menorca,ES,Calle Leon s/n,3,7760
41B3D542117C27819F47A7B44FFADC5A,Lanta Paragon Resort,Koh Lanta,TH,49 Moo 6,2,81150
30A44AA69E5BE3BA00B41AB11A099595,Giulius Boracay Italian Resort,Boracay Island,PH,"At the back of (BPI) Bank of The Philippine Island Brgy.Balabag ,",3,5608
35FBBF80335446D579A6D1D440A87E56,Quality Inn Airport,Chennai,IN,"No.5,GST Main Road Next to BMW show room,Opposite to Airport, Meenambakkam",3,600027
4DFA890871217B74D4089E2517205CD4,Econo Lodge Hesperia,Hesperia (CA),US,11976 Mariposa Rd.,3,92345
AD22CD9AA727357318932CEA02E1BD2E,Blue Waters Apartment,Eden,AU,3/2 Bungo Street,3.5,2551
B8DA8E34F1A69A8B0CC32FC056DEBA1B,Hotel Zara Milano,Milan,IT,Viale Zara 28,3,20124
939437E3ADA338525B8FDB662740D993,Hotel Basera,Mussoorie,IN,"Spring Road, Library Road,",2,248179
86342B57A4A03AE43DCD6F045AB8265D,Hotel Grand Fresa Akasaka,Tokyo,JP,6-3-17 Akasaka Minato-ku,3.5,107-0052
E2ABEF05D0A4A07356E12B5FE04BAFCF,Roman Holidays allEur,Rome,IT,Via Deserto di Gobi 10,0,144
E22C60321118CCBB8427A813371B6202,Shiralea Backpackers Resort,Koh Phangan,TH,"58/18 Moo 8, Haad Yao West",1.5,84280
F219A03E362A7ECCF2BB3A89B62C8546,P Hotel,Taipei,TW,No. 24 Hsi Ning S Road,3,10842
7A826B22EA4E2938425BBDE2E824D45E,Bluegreen Vacations Club 36 Ascend Resort Collection,Las Vegas (NV),US,372 East Tropicana Avenue,3.5,89169
8864B99DB2B2651E51DBD14FDE0E361E,The Village Inn Hotel,Te Anau,NZ,24 Mokoroa Street,3.5,
EA8DE97469924AA3B47879DF2E402D56,Campanile Montpellier Sud Hotel,Montpellier,FR,Avenue du mas d'argeliers,3,34070
D5B7F26E547EC81BCE1EC40F7295946D,Villa Nachura Casa,Okinawa,JP,18-Feb,1.5,904-0116
3ACB5034276052FB2265C333EFCAF264,Ayyam Inn Furnished Apartments,Jeddah,SA,Saqr Qurish Street,3,
5BFB2BBF5E0511889D17738E859D6AD6,Americas Best Value Inn And Suites Los Angeles,Los Angeles (CA),US,15543 Rinaldi Street,2,91344
2BEF08AED905B3369A560CF2D70170C5,Apartelle Royal,Angeles / Clark,PH,198 Fields Avenue,2,2009
E542F126FE2BADC1423BADC5B76651B9,Vacation Home Oceana Venice,Los Angeles (CA),US,5825 Venice Boulevard,0,90019
675973FA3DE9D67C8CE9DE19109CD226,Sarakraf Pavilion,Kuching,MY,"Lot 78, Section 43, KTLD, Jalan Tabuan",2,93100
CCACB872E833031D124BEB4E0A5BE380,Kipling Manotel Hotel,Geneva,CH,Rue de la Navigation 27,3,1201
A228178050F64F30734AD4B7A2DC7172,Charmlysees Inn,Yangshuo,CN,"No.42, ChengBei Road, Yangshuo County.",3,541900
6FDD39ED6A381981EA807D8166F30E38,Hanting Hotel Jinan Shandabei Road,Jinan,CN,No.77 Shanda North Road,2,250100
41115F617C7FED70E319754F752F043D,La Pinede Plage,La Croix-Valmer,FR,382 boulevard de Gigaro,4,83420
B62862EDFC2D55D4CC82421B69BF1910,Grand Blue,Osaka,JP,"2-10 Okahonmachi, Hirakata-city",1,573-0031
8E8CF8202FE52728622E9409B23EEE6E,Alysson Hotel,Oloron-Sainte-Marie,FR,Boulevard des Pyrénées,4,64400
699A70B70E381D094D97E676A3656D0A,Ros Heritage Motel,Penang,MY,128 Chulia Street,2,10200
77BCF73DC53B99B356BA9E84D18A02CA,Quality Inn,Fort Payne (AL),US,"102 Drinkard Drive NW,",3,35967
176782C16216CC69964D40DD9BDB222C,Atlantis Suites Hotel,Barranquilla,CO,"Carrera 52, 94-318",4,
125F48F591C960660AAF6EF108462D73,Kim Lien Phu Quoc Guesthouse,Phu Quoc Island,VN,118/10 Tran Hung Dao,1,
B839564C7FAAD8869BA4BEF16E5B270D,Flinders Wharf Apartments,Melbourne,AU,60 Siddeley Street,4,3008
A09163B9185953C6B7656E62BB2EF98B,Hotel Ekant,Shimla,IN,"Chail, Shimla Hills,Himachal Pradesh 173217",3,173217
ED507D123B19EB7EBCB3040BA613C266,Alane Hotel,Paris,FR,72 Boulevard Magenta,3,75010
EB88B170A40B13E3B768EF159CD19BB5,Americas Best Value Inn Hammond,Hammond (LA),US,2010 South Morrison Boulevard,3,70403
B56620492A36E2654A40162E6DCF4864,Eric Vökel Boutique Apartments - Amsterdam Suites,Amsterdam,NL,De Ruijterkade 127,0,1011AC
BDC7A23499A7B14C788E4DBE9778013D,Comfort Inn,Great Bend (KS),US,911 Grant Street,3,67530
A91EA37E1E9482E5811A5F23E639DE44,Arigataya,Mount Fuji,JP,251-18 Murayamanaka,1.5,401-0501
C4B191DA23DF3AD532EAD097E85371AE,Motel Yaewaddy,Yangon,MM,"No.144,Thirimingalar Street,Near City Golf Resort,Insein Township",1,
1C7ECEE0DFBC36AF2FE6753DB71D1A83,Hotel Sanai Residency,Panchgani,IN,"41/C Siddhanath Wadi, Before Panchgani Ghat Starts, Wai-Panchgani Road, Wai, Maharashtra.",3,412803
84DB61052485C8B7FD49D0D3562DE60B,Emma Guest House,Besut,MY,"PT 949, Tingkat Atas, Taman DJaya, Jalan Besar, Kampung Mak Sara",1.5,22000
CBCA7635077D4074F8D30094A3176972,Best Western Hotel Kantstrasse Berlin,Berlin,DE,Kantstreet 111.,4,10627
FA71BE7028213CED6E9E077A49173AB1,UFO Capsule Hotel,Kuala Lumpur,MY,"No 30, Lorong 1/77A, Kampung Dollah, Off Jalan Pudu",1,51200
AD96414023AE4E8DC1D5A21FA83035BD,Amandari Holiday Villa,Kandy,LK,"Amandari, Mahakanda Estate, Sarasavigama Road, Mahakanda",4.5,20414
5536200213F4997DBA9B154C13A69A82,The August Hostel,Chiang Mai,TH,"2/2 Singharat Road, Sriphum, Muang, Chiang Mai",2,50200
8BE627BC543FD91BE4D7F26EE86F5EE9,Leonardo Hotel Dusseldorf City Center,Dusseldorf,DE,3 Ludwig-Erhard-Allee,4,40227
81E6BEB49BFF5A2E7B2CB424F15970E6,Holiday Beach Resort By Adore,Goa,IN,"Valsao Beach, P.O. Cansaulim, Colva",2,403712
3BEF04EC5C30253897D7F27B99AB9742,Hanting Hotel Shanghai Lujiazui Minsheng Road Branch,Shanghai,CN,"No.2142, Shang Cheng Road, Pudong New Area",2,
C36040C47FA73CD6D0B06415FBC5CB24,Arum Hill Lodge,Howick,ZA,Currys Post Road,3.5,3275
A84DA1D5CD509DD6DFC1761D9BB9601E,AR Suites,Istanbul,TR,"Cumhuriyet Avenue, Uftade Street, No:14-16",0,34360
A2398594505E26C891E3EAC3DA80E7FD,Wyndham Grand Plaza Royale Oriental Shanghai,Shanghai,CN,"No.2288 Pudong Avenue, Pudong New Area",5,200136
A0CD177DF9550F81889873B6038F2072,Super 8 San Bruno/San Francisco Airport,San Francisco (CA),US,421 El Camino Real,2,94066
C871B51385B13E7F61CAF673264FA38A,Ramada Encore Izmir,Izmir,TR,mithatpasa cad. izmir,4,35475
8344AA739C6EF7EDF89A3ED6FDD669A4,Hotel Bildungszentrum 21,Basel,CH,Missionsstrasse 21,3,4003
99879ADB097A532D740D19F9F1E1B9E3,Komodo Boutique Hotel,Labuan Bajo,ID,Jln. Sernaru-Labuan-Bajo-Flores,2,86554
6DABBD54BBEE0D46259F86A45E4AE2EB,Beewon Guest House,Seoul,KR,"28-2, Unni-dong, Jongro-gu",2,
6DBE1CEAED1C5922925700B2D612D75F,WESTGATE Hotel,Taipei,TW,"No.150, Sec. 1, Zhonghua Rd",4,
978A0722CCB70C8C3816004D8A9F1567,Guesthouse Odori,Osaka,JP,"3-6-6 Bishoen,Abeno-ku",1,545-0003
6EA7CB24BBC31F6BEEC7833F06449E41,Hotel Green View,Bandarawela,LK,"Haputala Road, Kolatenna",1,90100
7DD86910953B9E061FD0217BE41FA198,Old Vicarage Hotel,Leeds,GB,Bruntcliffe Road,3,LS27 0JZ
4B185CDCCC3581472829FAF16C81BB84,Sleep Inn & Suites,Lakeland (FL),US,4321 Lakeland Park Drive,2.5,33809
8DFAD228F4D8D6959FE04F22BE909060,Habitat Resort,Broome,AU,225 Port Drive,4,6725
DD39E8F09A2BEF25CDE17856DCF75A30,Burrow Hostel @ Smith,Singapore,SG,46B Smith Street,1,58956
BDEE46FBDD7870D3018884FB7BE2A72B,Mediterranean Motel Kaikoura,Kaikoura,NZ,239 Beach Road,4,7300
366A03FE0F5C5638CEBBDB52DDA8D913,Santo Maris Oia - Luxury Suites & Spa,Santorini,GR,"Thesi Fanari, Oia, Santorini, Greece",5,84702
E560A9BAFE2C62C08A028FCE7BE4A394,Sarovar Portico Naraina Hotel,New Delhi and NCR,IN,"A-9 Naraina Vihar, New Delhi",3.5,110028
29D1CF4B7F0D4A287A09CDA345B73E12,Adhisthana Hotel Yogyakarta,Yogyakarta,ID,"Jalan Prawirotaman 2 No 613, Mergangsan",2,55153
9145DC6CA7FA37EC6C4FE3765EACC575,Icon Residences,Manila,PH,Along De Jesus Circle Bonifacio Global City Taguig near Burgos Circle,2,
3DF7396CD096A478643B671713DE26FB,The Byke Old Anchor Beach Resort,Goa,IN,"Cavelossim Beach, Salcete",4,403 731
90EF863278D55BA8E59969B8007C6A44,Villa Tehila,Rosh Pina,IL,Hahaluzim 7 Street,0,1200000
C08A8045C591CDD34C33940FD7C08E90,AQ House,Ho Chi Minh City,VN,"15A/54 Le Thanh Ton Street, District 1",1,700000
31C4B17E0A826D07E567D6045F78DDB4,Thuan Hoa Hotel,Vung Tau,VN,"126 Hoang Hoa Tham Street , Ward 2",1,790000
E0B973F4B9C2228025F83A273A5813C7,Naramachi Hostel & Restaurant,Nara,JP,939-1 takabatake-cho,3,630-8301
70ED2F2D61A4E79A4079049D01D42989,Hotel Eurostars Rey Fernando II,Zaragoza,ES,"Bari, 27",4,50197
2C1FCF68DAE078D43DB2133AE8690C92,Lamore Beach Cottage,Goa,IN,Ashwen Beach,2,403527
A390C82ECC9CE786F206132B48703641,Protea Hotel Tyger Valley,Cape Town,ZA,"Uys Krige Drive, Jip de Jager off-ramp, Welgemoed",3,7530
63B69EB4C56BDFD031C5AB752CC16AF5,City Bay Palace Hotel,Halong,VN,"156 Le Thanh Tong Str, Bach Dang, Ha Long, Quang Ninh",3,
11AB13E480674FC00F9301BE0302B9E0,Majung Guesthouse Seoul Station Namsan Park,Seoul,KR,"13, Huam-ro 49-gil, seoul",1.5,4325
9BCCAFE86DD530E2DE1970FDAA81474C,St-Thomas Home,Jerusalem,IL,Nablus Road Caldean Street 6,0,19787
BE4A8C5560083ABF398857701C359BB2,Eloft Hostel,Ipoh,MY,Jalan Sultan Iskandar,1,30000
1CF9E5F2CAE63FED53330035BAA65662,Family Residence,Pattaya,TH,389/89 M.12 Nongprue Banglamung Chonburi,3,20150
6E4B2F3916D93201DBBA88EB669ADFA1,Baan San Ngam Condominium,Hua Hin / Cha-am,TH,"Baan San Ngam 1439/286 Phetchakasem Road, Soi Chalasamut , Cha-Am , Petchburi Province.",4,76120
5CF4D6F330CC931A81D128A26EDF6011,Crystal Waves Hotel and Resort,Talavera,PH,"Maharlika Highway, Dinarayat",2,3114
3B64E27C9D196FB1CAF81649E53290C8,Best Western Sandown Heritage Motel,Melbourne,AU,"433 Princes Highway, Noble Park, VIC",3,3174
B9E059F911785466789E528DD00592B3,Villa Bianti,Bali,ID,Jl. Mertasari No.4,5,80227
E91542ECF4C0D45CB6AC33796A005416,Swiss-Belinn Kristal Kupang,Kupang,ID,Jl. Timor Raya No. 59,3,85227
DEEAC96747C39AF4FE51F99CC79CA8EB,Maple Mansion,Pattaya,TH,"347/15 Soi Chalermprakiet 11, Pattaya 3rd Rd., Nongprue, Banglamung",1,20260
C458DFD1CACF4D104297D44962BCFC35,2 Stock 60 M2,Berlin,DE,.,0,13407
ED4C9B03F14A933E0FFD5D1DCE533D2E,Maxley Hotel Pluit,Jakarta,ID,Jl. Pluit Selatan 1 No.49,2,
DFF8799AC3A88A0336782693DB517A5D,Quest Hotel & Conference Center - Cebu,Cebu,PH,Archbishop Reyes Avenue,3,6000
36B6B6FDB6D5499359B8538407F9EDC8,Morokolo Game Lodge,Pilanesberg,ZA,"19 Black Rhino Game Reserve, R565, Pilanesberg National Park, North West Province",4,316
07CC964A8B1595DA950E3FA68E07607C,Royal Orchid Central Jaipur Hotel,Jaipur,IN,"A-26, A/2 Sawai Jai Singh Circle, Banipark, Opp. Civil Court, Jaisingh Highway,",4,
6D93F4E33646B280A2E6C664543CD155,Ibis Chennai Sipcot Hotel - An AccorHotels Brand,Chennai,IN,Plot No 34 Old Mahabalipuram Road,3,603103
0304B1E5A7D96AEA0568C41555E98D9B,Pullman Magenta Shores Resort,Central Coast,AU,"1 Magenta Dr, Magenta",5,2261
CBA29C269063A7037CEB5DB40397DF9F,Baan Suay Karon Resort,Phuket,TH,381 Patak Road,3,83100
6EFE984F3A62B791FDC0066F07B11681,Umah di Seminyak,Bali,ID,Jalan Petitenget No. 41,1.5,80361
F028700A6045F80037115CF5F835926C,Binjiang 7 Service Apartment,Hangzhou,CN,No.228 Jiangnan Avenue,3,310000
5D452A7F626C01E5E7352B5F04352D20,Raymond Hotel,Istanbul,TR,EbussuutCad.No:22 Sirkeci,0,
C636AC4588B577E4018C905FE2DCBC8E,The Darrington by Good Night Inns,Wakefield,GB,"Great North Road, Darrington",3,WF8 3BL
53BFC4C31B2E33E7CF7FFA1349E7A0D9,Clarion Hotel Beachfront Mackinaw City,Mackinaw City (MI),US,905 S. Huron,3,49701
26F09E8A92896D331B24F9EED8A5318C,Solid Hotel Wellawatte,Colombo,LK,"33rd lane,colombo06",1,600
0C962A86F60F23294A7C3AD63DAC938C,Skene House Hotelsuites - Rosemount,Aberdeen,GB,96 Rosemount Viaduct,4,AB25 1NX
